cidade_origem,cidade_destino,assentos_ocupados,assentos_totais,assentos_disponiveis,dia,mes,ano
Miami,Pequim,77,100,23,10,11,2025
Los Angeles,São Paulo,51,200,149,10,11,2025
Londres,São Paulo,74,200,126,10,11,2025
Londres,Miami,132,200,68,10,11,2025
Londres,Lima,65,200,135,10,11,2025
Paris,Campo Grande,80,100,20,10,11,2025
Tóquio,Paris,53,100,47,10,11,2025
Tóquio,Lisboa,67,100,33,10,11,2025
Pequim,Miami,30,100,70,10,11,2025
Pequim,Porto Alegre,35,100,65,10,11,2025
Dubai,Nova York,67,200,133,10,11,2025
Dubai,Manaus,46,100,54,10,11,2025
Dubai,Macapá,186,200,14,10,11,2025
Roma,Nova York,147,200,53,10,11,2025
Roma,Aracaju,72,100,28,10,11,2025
Madri,Salvador,159,200,41,10,11,2025
Madri,Fortaleza,128,200,72,10,11,2025
Lisboa,Fortaleza,113,200,87,10,11,2025
Lisboa,Natal,125,200,75,10,11,2025
Lisboa,Teresina,117,200,83,10,11,2025
Amsterdã,Manaus,83,100,17,10,11,2025
Frankfurt,Macapá,31,100,69,10,11,2025
Toronto,Belém,52,200,148,10,11,2025
Toronto,Madri,64,100,36,10,11,2025
Toronto,Frankfurt,185,200,15,10,11,2025
Buenos Aires,Nova York,113,200,87,10,11,2025
Buenos Aires,Natal,71,200,129,10,11,2025
Buenos Aires,Amsterdã,121,200,79,10,11,2025
Santiago,Porto Alegre,173,200,27,10,11,2025
Lima,Florianópolis,110,200,90,10,11,2025
Lima,Londres,73,100,27,10,11,2025
Lima,Bogotá,170,200,30,10,11,2025
Cidade do México,Bogotá,47,100,53,10,11,2025
Cidade do México,Lima,37,100,63,10,11,2025
Cidade do México,Manaus,171,200,29,10,11,2025
Bogotá,Natal,87,100,13,10,11,2025
Bogotá,Nova York,111,200,89,10,11,2025
São Paulo,São Luís,88,100,12,11,11,2025
Rio de Janeiro,Manaus,86,200,114,11,11,2025
Rio de Janeiro,Maceió,50,100,50,11,11,2025
Brasília,Cidade do México,115,200,85,11,11,2025
Brasília,João Pessoa,40,100,60,11,11,2025
Brasília,Recife,94,100,6,11,11,2025
Belo Horizonte,Amsterdã,115,200,85,11,11,2025
Belo Horizonte,São Luís,111,200,89,11,11,2025
Belo Horizonte,Dubai,77,100,23,11,11,2025
Salvador,Vitória,83,100,17,11,11,2025
Recife,Natal,129,200,71,11,11,2025
Recife,Vitória,24,100,76,11,11,2025
Fortaleza,Madri,158,200,42,11,11,2025
Curitiba,Belém,67,100,33,11,11,2025
Curitiba,Vitória,38,100,62,11,11,2025
Porto Alegre,Manaus,92,200,108,11,11,2025
Porto Alegre,Florianópolis,135,200,65,11,11,2025
Belém,Londres,55,100,45,11,11,2025
Manaus,Pequim,122,200,78,11,11,2025
Florianópolis,Rio Branco,32,100,68,11,11,2025
Goiânia,Fortaleza,51,100,49,11,11,2025
Natal,Madri,116,200,84,11,11,2025
Natal,Goiânia,180,200,20,11,11,2025
Maceió,Curitiba,132,200,68,11,11,2025
Maceió,Palmas,55,100,45,11,11,2025
Maceió,Cuiabá,72,100,28,11,11,2025
João Pessoa,Belo Horizonte,159,200,41,11,11,2025
Aracaju,Florianópolis,180,200,20,11,11,2025
Aracaju,Porto Alegre,134,200,66,11,11,2025
Vitória,Santiago,179,200,21,11,11,2025
Cuiabá,Campo Grande,74,100,26,11,11,2025
Cuiabá,Teresina,133,200,67,11,11,2025
Campo Grande,Dubai,182,200,18,11,11,2025
Campo Grande,Cidade do México,75,100,25,11,11,2025
São Luís,Teresina,36,100,64,11,11,2025
São Luís,Nova York,152,200,48,11,11,2025
Teresina,São Luís,84,200,116,11,11,2025
Palmas,Maceió,42,200,158,11,11,2025
Palmas,Salvador,44,100,56,11,11,2025
Rio Branco,Natal,80,100,20,11,11,2025
Rio Branco,Curitiba,24,100,76,11,11,2025
Rio Branco,Manaus,42,100,58,11,11,2025
Macapá,Maceió,122,200,78,11,11,2025
Boa Vista,João Pessoa,64,200,136,11,11,2025
Porto Velho,Frankfurt,81,100,19,11,11,2025
Porto Velho,Belém,176,200,24,11,11,2025
Porto Velho,Londres,163,200,37,11,11,2025
Nova York,Miami,57,200,143,11,11,2025
Nova York,Aracaju,76,100,24,11,11,2025
Nova York,Frankfurt,78,100,22,11,11,2025
Miami,Curitiba,83,100,17,11,11,2025
Miami,Paris,163,200,37,11,11,2025
Los Angeles,Macapá,67,200,133,11,11,2025
Los Angeles,Santiago,45,200,155,11,11,2025
Londres,Roma,33,100,67,11,11,2025
Londres,Cidade do México,130,200,70,11,11,2025
Londres,Porto Velho,50,200,150,11,11,2025
Paris,Roma,65,200,135,11,11,2025
Paris,Rio de Janeiro,68,100,32,11,11,2025
Tóquio,Fortaleza,68,100,32,11,11,2025
Pequim,Recife,77,200,123,11,11,2025
Pequim,Vitória,38,100,62,11,11,2025
Dubai,Miami,48,200,152,11,11,2025
Dubai,Maceió,137,200,63,11,11,2025
Roma,São Paulo,25,100,75,11,11,2025
Roma,Bogotá,93,100,7,11,11,2025
Roma,Tóquio,21,100,79,11,11,2025
Madri,Miami,104,200,96,11,11,2025
Madri,Curitiba,189,200,11,11,11,2025
Madri,Brasília,84,100,16,11,11,2025
Lisboa,Cuiabá,165,200,35,11,11,2025
Lisboa,Belo Horizonte,141,200,59,11,11,2025
Amsterdã,João Pessoa,109,200,91,11,11,2025
Amsterdã,Macapá,40,100,60,11,11,2025
Amsterdã,São Luís,110,200,90,11,11,2025
Frankfurt,Florianópolis,51,100,49,11,11,2025
Frankfurt,Palmas,34,100,66,11,11,2025
Frankfurt,Rio Branco,77,200,123,11,11,2025
Toronto,Roma,34,100,66,11,11,2025
Buenos Aires,Lisboa,107,200,93,11,11,2025
Buenos Aires,Tóquio,82,100,18,11,11,2025
Buenos Aires,Recife,56,100,44,11,11,2025
Santiago,Vitória,69,100,31,11,11,2025
Santiago,Florianópolis,120,200,80,11,11,2025
Lima,Belém,82,200,118,11,11,2025
Cidade do México,Curitiba,123,200,77,11,11,2025
Cidade do México,Goiânia,136,200,64,11,11,2025
Bogotá,Cuiabá,50,100,50,11,11,2025
Bogotá,Lima,90,100,10,11,11,2025
Bogotá,Natal,112,200,88,11,11,2025
São Paulo,Campo Grande,47,100,53,12,11,2025
Rio de Janeiro,João Pessoa,142,200,58,12,11,2025
Brasília,Bogotá,57,100,43,12,11,2025
Brasília,Rio Branco,93,100,7,12,11,2025
Brasília,Frankfurt,168,200,32,12,11,2025
Belo Horizonte,São Paulo,94,100,6,12,11,2025
Belo Horizonte,Paris,83,200,117,12,11,2025
Salvador,Miami,27,100,73,12,11,2025
Salvador,Roma,173,200,27,12,11,2025
Salvador,Rio Branco,68,100,32,12,11,2025
Recife,Florianópolis,90,100,10,12,11,2025
Recife,Goiânia,85,100,15,12,11,2025
Fortaleza,Dubai,102,200,98,12,11,2025
Curitiba,Nova York,55,100,45,12,11,2025
Curitiba,Belo Horizonte,91,100,9,12,11,2025
Curitiba,Amsterdã,51,100,49,12,11,2025
Porto Alegre,Dubai,52,200,148,12,11,2025
Belém,Rio Branco,116,200,84,12,11,2025
Belém,Recife,43,200,157,12,11,2025
Belém,Vitória,110,200,90,12,11,2025
Manaus,Pequim,84,200,116,12,11,2025
Manaus,Lisboa,30,100,70,12,11,2025
Florianópolis,João Pessoa,132,200,68,12,11,2025
Florianópolis,Roma,51,200,149,12,11,2025
Goiânia,Macapá,79,100,21,12,11,2025
Goiânia,Brasília,39,100,61,12,11,2025
Natal,Roma,90,200,110,12,11,2025
Maceió,Madri,62,100,38,12,11,2025
Maceió,Macapá,61,100,39,12,11,2025
João Pessoa,Amsterdã,47,100,53,12,11,2025
João Pessoa,Dubai,54,100,46,12,11,2025
Aracaju,Rio de Janeiro,84,100,16,12,11,2025
Aracaju,Lisboa,82,100,18,12,11,2025
Aracaju,Fortaleza,186,200,14,12,11,2025
Vitória,Belém,171,200,29,12,11,2025
Vitória,Macapá,30,100,70,12,11,2025
Vitória,Maceió,48,200,152,12,11,2025
Cuiabá,Lisboa,40,200,160,12,11,2025
Campo Grande,Miami,123,200,77,12,11,2025
Campo Grande,Rio de Janeiro,164,200,36,12,11,2025
Campo Grande,Fortaleza,142,200,58,12,11,2025
São Luís,Porto Velho,178,200,22,12,11,2025
São Luís,Lima,82,100,18,12,11,2025
Teresina,Paris,46,200,154,12,11,2025
Teresina,Londres,66,200,134,12,11,2025
Teresina,Salvador,61,200,139,12,11,2025
Palmas,Nova York,114,200,86,12,11,2025
Palmas,Roma,62,200,138,12,11,2025
Rio Branco,Dubai,56,200,144,12,11,2025
Rio Branco,Macapá,165,200,35,12,11,2025
Rio Branco,Aracaju,90,200,110,12,11,2025
Macapá,Bogotá,133,200,67,12,11,2025
Boa Vista,Teresina,37,100,63,12,11,2025
Boa Vista,Brasília,43,200,157,12,11,2025
Porto Velho,Santiago,103,200,97,12,11,2025
Nova York,Madri,24,100,76,12,11,2025
Nova York,Aracaju,90,100,10,12,11,2025
Miami,Lima,119,200,81,12,11,2025
Miami,Lisboa,184,200,16,12,11,2025
Miami,Boa Vista,63,100,37,12,11,2025
Los Angeles,Vitória,129,200,71,12,11,2025
Londres,Boa Vista,85,100,15,12,11,2025
Paris,Fortaleza,162,200,38,12,11,2025
Tóquio,Belo Horizonte,89,100,11,12,11,2025
Tóquio,João Pessoa,73,200,127,12,11,2025
Tóquio,Cidade do México,181,200,19,12,11,2025
Pequim,Toronto,25,100,75,12,11,2025
Pequim,Paris,139,200,61,12,11,2025
Pequim,Macapá,50,100,50,12,11,2025
Dubai,Santiago,135,200,65,12,11,2025
Dubai,Porto Alegre,175,200,25,12,11,2025
Dubai,Cidade do México,42,100,58,12,11,2025
Roma,Buenos Aires,175,200,25,12,11,2025
Roma,Porto Velho,95,200,105,12,11,2025
Madri,Porto Velho,74,200,126,12,11,2025
Lisboa,Curitiba,71,100,29,12,11,2025
Lisboa,Natal,174,200,26,12,11,2025
Lisboa,Londres,177,200,23,12,11,2025
Amsterdã,Fortaleza,115,200,85,12,11,2025
Amsterdã,Miami,45,200,155,12,11,2025
Frankfurt,Lima,87,100,13,12,11,2025
Frankfurt,São Luís,179,200,21,12,11,2025
Frankfurt,Campo Grande,93,100,7,12,11,2025
Toronto,Curitiba,43,200,157,12,11,2025
Buenos Aires,Lisboa,144,200,56,12,11,2025
Buenos Aires,Rio Branco,78,100,22,12,11,2025
Santiago,Los Angeles,68,100,32,12,11,2025
Lima,Santiago,64,100,36,12,11,2025
Lima,Roma,176,200,24,12,11,2025
Cidade do México,Palmas,40,100,60,12,11,2025
Cidade do México,Salvador,85,100,15,12,11,2025
Cidade do México,Vitória,160,200,40,12,11,2025
Bogotá,Campo Grande,76,200,124,12,11,2025
Bogotá,Cidade do México,40,100,60,12,11,2025
Bogotá,Natal,21,100,79,12,11,2025
São Paulo,Porto Velho,34,100,66,13,11,2025
São Paulo,Aracaju,33,100,67,13,11,2025
São Paulo,Recife,119,200,81,13,11,2025
Rio de Janeiro,Porto Velho,60,100,40,13,11,2025
Rio de Janeiro,Rio Branco,85,100,15,13,11,2025
Rio de Janeiro,São Luís,135,200,65,13,11,2025
Brasília,Pequim,72,200,128,13,11,2025
Brasília,Buenos Aires,59,100,41,13,11,2025
Brasília,Palmas,178,200,22,13,11,2025
Belo Horizonte,Curitiba,32,100,68,13,11,2025
Salvador,Cidade do México,31,100,69,13,11,2025
Salvador,Natal,49,100,51,13,11,2025
Recife,Maceió,88,100,12,13,11,2025
Fortaleza,Roma,184,200,16,13,11,2025
Curitiba,Amsterdã,57,100,43,13,11,2025
Porto Alegre,Goiânia,74,100,26,13,11,2025
Porto Alegre,Palmas,106,200,94,13,11,2025
Porto Alegre,Recife,46,100,54,13,11,2025
Belém,Goiânia,84,100,16,13,11,2025
Belém,Roma,79,100,21,13,11,2025
Manaus,Rio Branco,64,200,136,13,11,2025
Florianópolis,Porto Alegre,144,200,56,13,11,2025
Florianópolis,Porto Velho,32,100,68,13,11,2025
Florianópolis,Madri,44,200,156,13,11,2025
Goiânia,Boa Vista,72,200,128,13,11,2025
Goiânia,Rio Branco,80,100,20,13,11,2025
Goiânia,São Luís,80,100,20,13,11,2025
Natal,Amsterdã,106,200,94,13,11,2025
Natal,Manaus,91,200,109,13,11,2025
Natal,Boa Vista,99,200,101,13,11,2025
Maceió,Goiânia,29,100,71,13,11,2025
Maceió,Teresina,73,100,27,13,11,2025
Maceió,Paris,75,100,25,13,11,2025
João Pessoa,Brasília,141,200,59,13,11,2025
João Pessoa,Santiago,40,100,60,13,11,2025
Aracaju,Belo Horizonte,32,100,68,13,11,2025
Aracaju,Dubai,87,100,13,13,11,2025
Vitória,Paris,65,100,35,13,11,2025
Cuiabá,Campo Grande,139,200,61,13,11,2025
Cuiabá,Lisboa,69,100,31,13,11,2025
Cuiabá,Paris,75,200,125,13,11,2025
Campo Grande,Toronto,36,100,64,13,11,2025
Campo Grande,Porto Velho,153,200,47,13,11,2025
São Luís,Fortaleza,44,100,56,13,11,2025
São Luís,Cuiabá,51,200,149,13,11,2025
São Luís,Belo Horizonte,50,100,50,13,11,2025
Teresina,Brasília,187,200,13,13,11,2025
Palmas,Madri,88,100,12,13,11,2025
Rio Branco,Recife,21,100,79,13,11,2025
Rio Branco,Macapá,112,200,88,13,11,2025
Macapá,Rio de Janeiro,84,200,116,13,11,2025
Boa Vista,Buenos Aires,98,200,102,13,11,2025
Boa Vista,Florianópolis,57,100,43,13,11,2025
Boa Vista,Natal,42,100,58,13,11,2025
Porto Velho,Frankfurt,96,200,104,13,11,2025
Nova York,Fortaleza,182,200,18,13,11,2025
Nova York,Bogotá,70,100,30,13,11,2025
Miami,Tóquio,39,100,61,13,11,2025
Miami,Teresina,82,200,118,13,11,2025
Los Angeles,Boa Vista,144,200,56,13,11,2025
Los Angeles,Florianópolis,23,100,77,13,11,2025
Los Angeles,Teresina,26,100,74,13,11,2025
Londres,Dubai,20,100,80,13,11,2025
Londres,Macapá,69,100,31,13,11,2025
Londres,Teresina,76,100,24,13,11,2025
Paris,Madri,91,100,9,13,11,2025
Paris,Londres,48,200,152,13,11,2025
Tóquio,São Luís,136,200,64,13,11,2025
Tóquio,Maceió,44,100,56,13,11,2025
Pequim,São Paulo,106,200,94,13,11,2025
Dubai,Goiânia,45,100,55,13,11,2025
Dubai,Recife,79,100,21,13,11,2025
Roma,Recife,23,100,77,13,11,2025
Madri,Vitória,169,200,31,13,11,2025
Madri,Buenos Aires,130,200,70,13,11,2025
Lisboa,Maceió,90,100,10,13,11,2025
Amsterdã,Porto Velho,156,200,44,13,11,2025
Amsterdã,Frankfurt,79,100,21,13,11,2025
Amsterdã,Fortaleza,42,100,58,13,11,2025
Frankfurt,Manaus,64,100,36,13,11,2025
Frankfurt,Nova York,52,100,48,13,11,2025
Toronto,Tóquio,67,100,33,13,11,2025
Toronto,Maceió,70,200,130,13,11,2025
Toronto,Recife,176,200,24,13,11,2025
Buenos Aires,Recife,33,100,67,13,11,2025
Santiago,Cuiabá,93,200,107,13,11,2025
Lima,São Paulo,34,100,66,13,11,2025
Cidade do México,Cuiabá,57,100,43,13,11,2025
Cidade do México,Pequim,120,200,80,13,11,2025
Bogotá,Belo Horizonte,137,200,63,13,11,2025
Bogotá,Goiânia,89,100,11,13,11,2025
Bogotá,São Luís,53,200,147,13,11,2025
São Paulo,Londres,117,200,83,14,11,2025
Rio de Janeiro,Cidade do México,155,200,45,14,11,2025
Rio de Janeiro,São Paulo,20,100,80,14,11,2025
Brasília,Dubai,55,200,145,14,11,2025
Belo Horizonte,Rio de Janeiro,45,100,55,14,11,2025
Belo Horizonte,Bogotá,104,200,96,14,11,2025
Belo Horizonte,Belém,147,200,53,14,11,2025
Salvador,Goiânia,26,100,74,14,11,2025
Recife,Fortaleza,141,200,59,14,11,2025
Recife,Londres,56,200,144,14,11,2025
Recife,Los Angeles,73,100,27,14,11,2025
Fortaleza,Goiânia,154,200,46,14,11,2025
Fortaleza,Cidade do México,128,200,72,14,11,2025
Fortaleza,Roma,156,200,44,14,11,2025
Curitiba,Manaus,88,200,112,14,11,2025
Curitiba,Londres,41,100,59,14,11,2025
Porto Alegre,Goiânia,82,200,118,14,11,2025
Belém,Pequim,182,200,18,14,11,2025
Belém,São Luís,58,100,42,14,11,2025
Manaus,Recife,116,200,84,14,11,2025
Manaus,Aracaju,172,200,28,14,11,2025
Florianópolis,Natal,92,200,108,14,11,2025
Florianópolis,Vitória,49,200,151,14,11,2025
Goiânia,Vitória,32,100,68,14,11,2025
Goiânia,Manaus,52,100,48,14,11,2025
Natal,Belém,29,100,71,14,11,2025
Natal,Frankfurt,92,200,108,14,11,2025
Maceió,Macapá,136,200,64,14,11,2025
Maceió,Buenos Aires,155,200,45,14,11,2025
João Pessoa,Los Angeles,86,100,14,14,11,2025
João Pessoa,Maceió,121,200,79,14,11,2025
Aracaju,João Pessoa,179,200,21,14,11,2025
Aracaju,Porto Alegre,186,200,14,14,11,2025
Vitória,Lisboa,161,200,39,14,11,2025
Vitória,Pequim,42,100,58,14,11,2025
Cuiabá,Frankfurt,51,100,49,14,11,2025
Campo Grande,Maceió,129,200,71,14,11,2025
Campo Grande,Cidade do México,112,200,88,14,11,2025
São Luís,Nova York,64,200,136,14,11,2025
Teresina,Tóquio,45,200,155,14,11,2025
Teresina,Porto Alegre,74,100,26,14,11,2025
Teresina,Palmas,129,200,71,14,11,2025
Palmas,Teresina,64,100,36,14,11,2025
Rio Branco,Campo Grande,168,200,32,14,11,2025
Macapá,Roma,179,200,21,14,11,2025
Macapá,Frankfurt,57,100,43,14,11,2025
Boa Vista,Toronto,70,100,30,14,11,2025
Boa Vista,Madri,70,100,30,14,11,2025
Boa Vista,Goiânia,62,100,38,14,11,2025
Porto Velho,Madri,33,100,67,14,11,2025
Porto Velho,Vitória,95,200,105,14,11,2025
Nova York,Rio de Janeiro,45,100,55,14,11,2025
Miami,Lima,65,100,35,14,11,2025
Miami,Lisboa,83,200,117,14,11,2025
Los Angeles,Curitiba,129,200,71,14,11,2025
Los Angeles,São Paulo,83,200,117,14,11,2025
Los Angeles,Recife,71,100,29,14,11,2025
Londres,Cidade do México,50,100,50,14,11,2025
Londres,Belém,74,100,26,14,11,2025
Londres,Manaus,87,100,13,14,11,2025
Paris,Nova York,63,200,137,14,11,2025
Tóquio,Recife,47,100,53,14,11,2025
Tóquio,Dubai,62,100,38,14,11,2025
Tóquio,Amsterdã,83,200,117,14,11,2025
Pequim,Salvador,64,200,136,14,11,2025
Pequim,Miami,55,100,45,14,11,2025
Dubai,João Pessoa,188,200,12,14,11,2025
Roma,Maceió,81,100,19,14,11,2025
Roma,Nova York,59,200,141,14,11,2025
Roma,Toronto,22,100,78,14,11,2025
Madri,Paris,55,100,45,14,11,2025
Madri,Frankfurt,109,200,91,14,11,2025
Madri,Belém,25,100,75,14,11,2025
Lisboa,Belém,49,100,51,14,11,2025
Amsterdã,Florianópolis,183,200,17,14,11,2025
Amsterdã,Dubai,33,100,67,14,11,2025
Amsterdã,Teresina,29,100,71,14,11,2025
Frankfurt,Brasília,76,100,24,14,11,2025
Toronto,Florianópolis,47,100,53,14,11,2025
Toronto,Manaus,108,200,92,14,11,2025
Buenos Aires,Lima,46,100,54,14,11,2025
Buenos Aires,Rio Branco,50,100,50,14,11,2025
Buenos Aires,Palmas,63,200,137,14,11,2025
Santiago,Amsterdã,41,200,159,14,11,2025
Santiago,Florianópolis,94,100,6,14,11,2025
Lima,São Luís,21,100,79,14,11,2025
Cidade do México,Campo Grande,63,100,37,14,11,2025
Cidade do México,Palmas,140,200,60,14,11,2025
Cidade do México,Aracaju,23,100,77,14,11,2025
Bogotá,Frankfurt,63,100,37,14,11,2025
Bogotá,Maceió,88,200,112,14,11,2025
São Paulo,Rio Branco,59,200,141,15,11,2025
Rio de Janeiro,Roma,32,100,68,15,11,2025
Brasília,Paris,185,200,15,15,11,2025
Belo Horizonte,Pequim,37,100,63,15,11,2025
Belo Horizonte,Vitória,88,100,12,15,11,2025
Salvador,Aracaju,62,200,138,15,11,2025
Salvador,Lima,60,200,140,15,11,2025
Recife,Santiago,95,200,105,15,11,2025
Recife,Madri,76,100,24,15,11,2025
Fortaleza,Roma,101,200,99,15,11,2025
Fortaleza,Porto Velho,164,200,36,15,11,2025
Fortaleza,Florianópolis,58,100,42,15,11,2025
Curitiba,Rio Branco,87,200,113,15,11,2025
Curitiba,Roma,60,100,40,15,11,2025
Curitiba,Nova York,86,200,114,15,11,2025
Porto Alegre,Nova York,172,200,28,15,11,2025
Porto Alegre,Natal,118,200,82,15,11,2025
Belém,Rio Branco,49,100,51,15,11,2025
Belém,Goiânia,67,200,133,15,11,2025
Manaus,Curitiba,87,100,13,15,11,2025
Manaus,São Luís,51,100,49,15,11,2025
Manaus,Palmas,80,200,120,15,11,2025
Florianópolis,Palmas,23,100,77,15,11,2025
Florianópolis,Cuiabá,46,200,154,15,11,2025
Goiânia,Tóquio,46,200,154,15,11,2025
Goiânia,Campo Grande,96,200,104,15,11,2025
Goiânia,Fortaleza,37,100,63,15,11,2025
Natal,Lima,137,200,63,15,11,2025
Natal,Miami,32,100,68,15,11,2025
Natal,Belo Horizonte,75,100,25,15,11,2025
Maceió,Pequim,50,100,50,15,11,2025
Maceió,São Paulo,68,200,132,15,11,2025
João Pessoa,Miami,45,200,155,15,11,2025
João Pessoa,São Paulo,55,100,45,15,11,2025
João Pessoa,Porto Alegre,44,100,56,15,11,2025
Aracaju,Lisboa,128,200,72,15,11,2025
Aracaju,Rio Branco,53,200,147,15,11,2025
Aracaju,Vitória,124,200,76,15,11,2025
Vitória,Florianópolis,43,100,57,15,11,2025
Vitória,Pequim,87,200,113,15,11,2025
Cuiabá,Aracaju,83,100,17,15,11,2025
Cuiabá,Belo Horizonte,71,100,29,15,11,2025
Cuiabá,Paris,87,100,13,15,11,2025
Campo Grande,Los Angeles,45,100,55,15,11,2025
Campo Grande,Cuiabá,28,100,72,15,11,2025
Campo Grande,Miami,89,100,11,15,11,2025
São Luís,Boa Vista,40,200,160,15,11,2025
São Luís,Lisboa,53,100,47,15,11,2025
São Luís,Miami,78,100,22,15,11,2025
Teresina,Aracaju,58,100,42,15,11,2025
Palmas,Recife,64,100,36,15,11,2025
Rio Branco,Santiago,42,100,58,15,11,2025
Macapá,Salvador,139,200,61,15,11,2025
Macapá,São Paulo,54,200,146,15,11,2025
Boa Vista,Nova York,76,100,24,15,11,2025
Boa Vista,Rio Branco,20,100,80,15,11,2025
Boa Vista,Madri,61,100,39,15,11,2025
Porto Velho,Rio de Janeiro,77,100,23,15,11,2025
Nova York,Manaus,189,200,11,15,11,2025
Miami,Dubai,189,200,11,15,11,2025
Miami,João Pessoa,53,100,47,15,11,2025
Miami,Macapá,57,100,43,15,11,2025
Los Angeles,Palmas,43,200,157,15,11,2025
Londres,Miami,165,200,35,15,11,2025
Londres,Nova York,186,200,14,15,11,2025
Londres,Bogotá,72,100,28,15,11,2025
Paris,Palmas,59,200,141,15,11,2025
Tóquio,Los Angeles,86,200,114,15,11,2025
Pequim,Tóquio,44,100,56,15,11,2025
Pequim,Bogotá,174,200,26,15,11,2025
Pequim,Lima,136,200,64,15,11,2025
Dubai,Maceió,21,100,79,15,11,2025
Dubai,Amsterdã,143,200,57,15,11,2025
Roma,Vitória,132,200,68,15,11,2025
Madri,Manaus,170,200,30,15,11,2025
Lisboa,Cuiabá,48,200,152,15,11,2025
Lisboa,Tóquio,92,200,108,15,11,2025
Amsterdã,Roma,33,100,67,15,11,2025
Frankfurt,Pequim,30,100,70,15,11,2025
Toronto,Buenos Aires,152,200,48,15,11,2025
Toronto,Nova York,118,200,82,15,11,2025
Toronto,Brasília,66,100,34,15,11,2025
Buenos Aires,Macapá,71,100,29,15,11,2025
Buenos Aires,Maceió,38,100,62,15,11,2025
Buenos Aires,Manaus,57,100,43,15,11,2025
Santiago,Natal,50,200,150,15,11,2025
Santiago,Teresina,20,100,80,15,11,2025
Santiago,Campo Grande,158,200,42,15,11,2025
Lima,Rio Branco,47,200,153,15,11,2025
Lima,Salvador,171,200,29,15,11,2025
Cidade do México,Los Angeles,83,100,17,15,11,2025
Cidade do México,Campo Grande,20,100,80,15,11,2025
Cidade do México,Frankfurt,155,200,45,15,11,2025
Bogotá,Lima,46,100,54,15,11,2025
Bogotá,Madri,92,100,8,15,11,2025
São Paulo,Madri,94,100,6,16,11,2025
São Paulo,Porto Alegre,101,200,99,16,11,2025
São Paulo,Pequim,118,200,82,16,11,2025
Rio de Janeiro,Rio Branco,99,200,101,16,11,2025
Brasília,Los Angeles,116,200,84,16,11,2025
Belo Horizonte,Miami,41,100,59,16,11,2025
Salvador,Rio de Janeiro,65,100,35,16,11,2025
Salvador,Manaus,176,200,24,16,11,2025
Salvador,Boa Vista,64,100,36,16,11,2025
Recife,Brasília,63,100,37,16,11,2025
Recife,Pequim,75,100,25,16,11,2025
Recife,São Paulo,140,200,60,16,11,2025
Fortaleza,Nova York,66,100,34,16,11,2025
Fortaleza,Pequim,132,200,68,16,11,2025
Fortaleza,Cuiabá,45,100,55,16,11,2025
Curitiba,Paris,53,100,47,16,11,2025
Curitiba,Natal,113,200,87,16,11,2025
Curitiba,Campo Grande,47,200,153,16,11,2025
Porto Alegre,Salvador,120,200,80,16,11,2025
Belém,Tóquio,97,200,103,16,11,2025
Belém,Rio de Janeiro,185,200,15,16,11,2025
Manaus,Curitiba,57,100,43,16,11,2025
Manaus,Boa Vista,170,200,30,16,11,2025
Florianópolis,Natal,68,200,132,16,11,2025
Florianópolis,Teresina,92,200,108,16,11,2025
Goiânia,Porto Alegre,137,200,63,16,11,2025
Natal,Curitiba,160,200,40,16,11,2025
Maceió,Cuiabá,87,100,13,16,11,2025
Maceió,Natal,76,200,124,16,11,2025
Maceió,Miami,91,200,109,16,11,2025
João Pessoa,Paris,111,200,89,16,11,2025
João Pessoa,Belo Horizonte,20,100,80,16,11,2025
Aracaju,Pequim,189,200,11,16,11,2025
Aracaju,Natal,99,200,101,16,11,2025
Vitória,Buenos Aires,72,200,128,16,11,2025
Vitória,Rio Branco,117,200,83,16,11,2025
Cuiabá,Buenos Aires,127,200,73,16,11,2025
Cuiabá,São Paulo,67,100,33,16,11,2025
